player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Ross Johnston,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Ross Johnston,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Ross Johnston,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Roman Josi,NSH,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Tyler Toffoli,SJ,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Roman Josi,NSH,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Nick Perbix,NSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,,,
Nick Perbix,NSH,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,,,
Alex Killorn,ANA,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Alexander Wennberg,SJ,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-4.0,,,
Michael Misa,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Michael Misa,SJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Alex Killorn,ANA,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Alex Killorn,ANA,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
John Klingberg,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Chris Kreider,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Chris Kreider,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Chris Kreider,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Chris Kreider,ANA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Poehling,ANA,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Alexander Wennberg,SJ,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-4.0,,,
Beckett Sennecke,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Beckett Sennecke,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Beckett Sennecke,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Beckett Sennecke,ANA,Points,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Nicolas Hague,NSH,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Nicolas Hague,NSH,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Alexander Wennberg,SJ,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,-4.0,,,
Vincent Desharnais,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Vincent Desharnais,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Nicolas Hague,NSH,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Vincent Desharnais,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Roman Josi,NSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Roman Josi,NSH,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Roman Josi,NSH,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Tim Washe,ANA,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Vincent Desharnais,SJ,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Tim Washe,ANA,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Vincent Desharnais,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Tim Washe,ANA,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Tim Washe,ANA,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Mason McTavish,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mason McTavish,ANA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mason McTavish,ANA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mason McTavish,ANA,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Mason McTavish,ANA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryan Poehling,ANA,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Sam Dickinson,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sam Dickinson,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Sam Dickinson,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Ryan Poehling,ANA,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Sam Dickinson,SJ,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zach Benson,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Sam Dickinson,SJ,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jackson LaCombe,ANA,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Sam Dickinson,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Pavel Mintyukov,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Mario Ferraro,SJ,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Mario Ferraro,SJ,Goals,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Beckett Sennecke,ANA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,,,
Jeffrey Viel,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Jeffrey Viel,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Jeffrey Viel,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Jeffrey Viel,ANA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Jeffrey Viel,ANA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Mario Ferraro,SJ,PIM,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Mario Ferraro,SJ,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
John Klingberg,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Ian Moore,ANA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ian Moore,ANA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jacob Trouba,ANA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Jacob Trouba,ANA,Goals,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
John Klingberg,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
John Klingberg,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Radko Gudas,ANA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Radko Gudas,ANA,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
John Klingberg,SJ,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Vince Dunn,SEA,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,-2.0,,,
Radko Gudas,ANA,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Radko Gudas,ANA,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Ryker Evans,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jackson LaCombe,ANA,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Ryker Evans,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Olen Zellweger,ANA,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,,
Shakir Mukhamadullin,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Morgan Barron,WPG,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Shakir Mukhamadullin,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Morgan Barron,WPG,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Shakir Mukhamadullin,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Morgan Barron,WPG,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Pavel Mintyukov,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Pavel Mintyukov,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Pavel Mintyukov,ANA,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Shakir Mukhamadullin,SJ,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Pavel Mintyukov,ANA,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Ian Moore,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ian Moore,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ian Moore,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ian Moore,ANA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Alex Iafallo,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Alex Iafallo,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Alex Iafallo,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Alex Iafallo,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Alex Iafallo,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Alex Iafallo,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Shakir Mukhamadullin,SJ,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Shakir Mukhamadullin,SJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Dmitry Orlov,SJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-3.0,,,
Jacob Trouba,ANA,PIM,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Dmitry Orlov,SJ,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-3.0,,,
Olen Zellweger,ANA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,,
Olen Zellweger,ANA,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,,
Olen Zellweger,ANA,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,,
Olen Zellweger,ANA,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,,
Dmitry Orlov,SJ,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-3.0,,,
Brad Lambert,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Brad Lambert,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Brad Lambert,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Brad Lambert,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Brad Lambert,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Brad Lambert,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Adam Lowry,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Adam Lowry,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Morgan Barron,WPG,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Morgan Barron,WPG,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Kyle Connor,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Kyle Connor,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Kyle Connor,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Kyle Connor,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Kyle Connor,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Kyle Connor,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Gustav Nyquist,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gustav Nyquist,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gustav Nyquist,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gustav Nyquist,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gustav Nyquist,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gustav Nyquist,WPG,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Cole Perfetti,WPG,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Cole Perfetti,WPG,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Dmitry Orlov,SJ,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-3.0,,,
Sam Carrick,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Cole Koepke,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Cole Koepke,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Cole Koepke,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Cole Koepke,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Cole Koepke,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Cole Koepke,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Isak Rosen,WPG,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Josh Doan,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Isak Rosen,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Isak Rosen,WPG,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Mark Scheifele,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Mark Scheifele,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Mark Scheifele,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Mark Scheifele,WPG,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Josh Doan,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Mark Scheifele,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Adam Lowry,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Adam Lowry,WPG,Points,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Josh Doan,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Shane Wright,SEA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Adam Lowry,WPG,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Gustav Nyquist,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jonathan Toews,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jonathan Toews,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jonathan Toews,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Gabriel Vilardi,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-3.0,,,
Gabriel Vilardi,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-3.0,,,
Gabriel Vilardi,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-3.0,,,
Gabriel Vilardi,WPG,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-3.0,,,
Shane Wright,SEA,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Gabriel Vilardi,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-3.0,,,
Jacob Bryson,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Cole Perfetti,WPG,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Shane Wright,SEA,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Cole Perfetti,WPG,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Isak Rosen,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Isak Rosen,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Isak Rosen,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jacob Bryson,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Jacob Bryson,WPG,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Shane Wright,SEA,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jacob Bryson,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Dylan DeMelo,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Dylan DeMelo,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Dylan DeMelo,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Dylan DeMelo,WPG,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Vince Dunn,SEA,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,-2.0,,,
Dylan DeMelo,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Haydn Fleury,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Haydn Fleury,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Haydn Fleury,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Jonathan Toews,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jonathan Toews,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jonathan Toews,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Colton Dach,EDM,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Haydn Fleury,WPG,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Vince Dunn,SEA,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,-2.0,,,
Haydn Fleury,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Josh Morrissey,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-2.0,,,
Josh Morrissey,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-2.0,,,
Josh Morrissey,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-2.0,,,
Josh Morrissey,WPG,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-2.0,,,
Beck Malenstyn,BUF,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,5.0,1.0,,,
Josh Morrissey,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-2.0,,,
Elias Salomonsson,WPG,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Elias Salomonsson,WPG,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Beck Malenstyn,BUF,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,5.0,1.0,,,
Beck Malenstyn,BUF,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,5.0,1.0,,,
Elias Salomonsson,WPG,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jacob Bryson,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Trent Frederic,EDM,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Elias Salomonsson,WPG,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Zach Benson,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Dylan Samberg,WPG,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Dylan Samberg,WPG,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Dylan Samberg,WPG,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Dylan Samberg,WPG,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Dylan Samberg,WPG,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Dylan Samberg,WPG,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Zach Benson,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Colton Dach,EDM,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colton Dach,EDM,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colton Dach,EDM,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colton Dach,EDM,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colton Dach,EDM,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Colton Dach,EDM,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Kasperi Kapanen,EDM,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Kasperi Kapanen,EDM,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Jason Dickinson,EDM,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jason Dickinson,EDM,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jason Dickinson,EDM,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jason Dickinson,EDM,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zach Benson,BUF,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Jason Dickinson,EDM,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jason Dickinson,EDM,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Leon Draisaitl,EDM,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,-1.0,,,
Leon Draisaitl,EDM,Goals,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,-1.0,,,
Zach Benson,BUF,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Zach Benson,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Leon Draisaitl,EDM,Blocked Shots,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,-1.0,,,
Leon Draisaitl,EDM,PIM,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,-1.0,,,
Trent Frederic,EDM,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Ryan Nugent-Hopkins,EDM,Blocked Shots,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Ryan Nugent-Hopkins,EDM,PIM,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Trent Frederic,EDM,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Trent Frederic,EDM,Points,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Trent Frederic,EDM,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Sam Carrick,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Trent Frederic,EDM,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Zach Hyman,EDM,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Zach Hyman,EDM,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Sam Carrick,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Sam Carrick,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Sam Carrick,BUF,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
